osmid,highway,name,oneway,reversed,length,geometry,ref,bridge,lanes,maxspeed,access,junction,tunnel,crime_score
11658974,residential,Huntington Street,False,False,140.08878532850596,"LINESTRING (-74.4525615 40.5059212, -74.4526619 40.5058476, -74.4526756 40.5058376, -74.4529656 40.5056639, -74.4537452 40.5052119, -74.453861 40.5051407)",,,,,,,,0.0
"[1092605556, 61230564]",tertiary,George Street,True,False,414.42308581094744,"LINESTRING (-74.4525615 40.5059212, -74.452441 40.5058829, -74.4523647 40.505849, -74.4517724 40.5054686, -74.4515126 40.5053361)",(672),,,,,,,5.5
"[11650753, 11654066, 56082230]",motorway_link,,True,False,171.59918263496112,"LINESTRING (-74.451832 40.505624, -74.45186 40.5057194, -74.4518536 40.5057743, -74.4518021 40.5060907, -74.4518128 40.5061971, -74.4518387 40.5062767, -74.4518758 40.5063464, -74.4519576 40.5064386, -74.4520427 40.506501, -74.4521662 40.5065478, -74.4523231 40.5065826, -74.452499 40.5066022, -74.4528145 40.5066355)",,yes,1,,,,,0.0
473077260,residential,,True,False,82.6513426086268,"LINESTRING (-74.451832 40.505624, -74.4520946 40.5058993, -74.4521483 40.5059419, -74.4522076 40.5059707, -74.4522677 40.5059864, -74.4523262 40.5059906, -74.4523827 40.5059892, -74.4524426 40.5059809, -74.4524975 40.5059561, -74.4525615 40.5059212)",(672),,,,,,,0.0
11670176,residential,Renaissance Lane,False,True,72.81189531300232,"LINESTRING (-74.4514319 40.4793948, -74.4509099 40.4799155)",,,,,,,,0.0
"[488361744, 488361743]",residential,"['Biel Road East', 'Biel Road West']",False,True,296.3248138777191,"LINESTRING (-74.4287268 40.47862, -74.429231 40.478574, -74.4298027 40.4785221, -74.4299161 40.4785116, -74.4300304 40.4785001, -74.4305124 40.4784545, -74.43068 40.4784387, -74.4307991 40.4784281, -74.4311269 40.478399, -74.4315791 40.4783589, -74.4316813 40.4783609, -74.4317729 40.4783752, -74.4318958 40.4784299, -74.431949 40.4784478, -74.432023 40.4784481, -74.4321292 40.4784361, -74.4321819 40.4784327)",,,,,,,,0.0
377220601,residential,Huntington Street,False,True,236.69861381205453,"LINESTRING (-74.4592971 40.5019104, -74.4591996 40.5019806, -74.4589732 40.5021178, -74.4588063 40.5022169, -74.4574353 40.5030225, -74.4571664 40.5031807, -74.4570931 40.5032221)",,,,,,,,0.0
"[377220600, 1192944143]",tertiary,Easton Avenue,False,True,284.0428905607133,"LINESTRING (-74.4592971 40.5019104, -74.4591884 40.5018678, -74.4588493 40.5017371, -74.4584434 40.501583, -74.4583749 40.5015554)",CR 527,,,,,,,4.5
1270733962,tertiary,Easton Avenue,False,False,209.9716226213876,"LINESTRING (-74.4592971 40.5019104, -74.4594155 40.5019568, -74.4598971 40.5021455, -74.4599763 40.5021766)",CR 527,,,,,,,4.5
23578912,trunk_link,,True,False,103.5650996764461,"LINESTRING (-74.4156906 40.4861072, -74.4154665 40.4862261, -74.4153516 40.4862668, -74.4152389 40.4862856, -74.4151077 40.4862909, -74.4149568 40.4863045, -74.4148451 40.4863368, -74.4147314 40.4863884, -74.4146842 40.4864301, -74.4146371 40.4864986)",,,,,,,,0.0
381415776,trunk,,True,False,90.93633672162454,"LINESTRING (-74.4156906 40.4861072, -74.4153466 40.4865036, -74.4150972 40.4867892)",US 1,,3,50 mph,,,,0.0
11649436,residential,Patrick Street,True,False,81.92682385845372,"LINESTRING (-74.4511747 40.4894213, -74.4510982 40.4894645, -74.4507599 40.4896556, -74.4504089 40.4898723)",,,,,,,,0.0
11658951,residential,Joyce Kilmer Avenue,False,True,159.93307604832594,"LINESTRING (-74.4511747 40.4894213, -74.4511163 40.4894766, -74.4505824 40.4899819)",,,,,,,,2.0
61260967,residential,Joyce Kilmer Avenue,False,False,155.23613332092447,"LINESTRING (-74.4511747 40.4894213, -74.4512286 40.489368, -74.4516902 40.4889265, -74.4517447 40.4888742)",,,,,,,,2.0
61260973,residential,Handy Street,False,False,268.1420136503524,"LINESTRING (-74.4511747 40.4894213, -74.4512554 40.4894707, -74.4516301 40.4897003, -74.4516413 40.4897072, -74.4517626 40.4897814, -74.4526885 40.4903487, -74.4528209 40.4904298)",,,,,,,,1.0
1207392636,residential,Handy Street,False,True,301.47905698131314,"LINESTRING (-74.4511747 40.4894213, -74.451096 40.4893734, -74.4494405 40.4883667, -74.4493185 40.4882925)",,,,,,,,1.0
11662510,residential,Seaman Street,False,False,33.37853769769639,"LINESTRING (-74.4504089 40.4898723, -74.4505824 40.4899819)",,,,,,,,1.5
11662510,residential,Seaman Street,False,True,317.1229601747819,"LINESTRING (-74.4504089 40.4898723, -74.4503671 40.4898468, -74.4488598 40.4889288, -74.4487363 40.4888536)",,,,,,,,1.5
11677551,residential,Drift Street,True,False,85.95962985548957,"LINESTRING (-74.4504089 40.4898723, -74.4503304 40.4899224, -74.44963 40.490369)",,,,,,,,0.0
11649440,residential,Cooper Drive,False,False,76.62228341559458,"LINESTRING (-74.438182 40.485225, -74.4378356 40.4850306, -74.4375779 40.4848635, -74.4374745 40.4847953)",,,,,,,,0.0
11649440,residential,Cooper Drive,False,True,76.62228341559458,"LINESTRING (-74.4374745 40.4847953, -74.4375779 40.4848635, -74.4378356 40.4850306, -74.438182 40.485225)",,,,,,,,0.0
11677352,residential,Nichol Avenue,False,False,121.75713351299906,"LINESTRING (-74.4374745 40.4847953, -74.4375484 40.484725, -74.4378558 40.4844328, -74.4379718 40.4843209, -74.4380394 40.4842556, -74.4382963 40.4840134, -74.4383739 40.4839403)",,,,,,,,0.0
11677352,residential,Nichol Avenue,False,True,74.92305111805851,"LINESTRING (-74.4374745 40.4847953, -74.4374299 40.4848377, -74.4373764 40.4848885, -74.4369838 40.4852617, -74.436921 40.4853214)",,,,,,,,0.0
660085949,residential,Lee Avenue,False,True,93.93958077758258,"LINESTRING (-74.4578652 40.4775433, -74.4575552 40.477826, -74.4571537 40.478192)",,,,,,,,0.0
11671190,residential,Neilson Street,False,False,12.64299704790472,"LINESTRING (-74.4424303 40.49702, -74.4424069 40.4969077)",,,,,,,,0.0
445130149,secondary,Albany Street,True,False,161.35519873434964,"LINESTRING (-74.4424303 40.49702, -74.442596 40.4970042, -74.4426174 40.4970022, -74.4441685 40.4967794, -74.4442379 40.4967695, -74.4443072 40.4967595)",NJ 27;CR 514,,2,40 mph,,,,0.0
11671190,residential,Neilson Street,False,True,12.64299704790472,"LINESTRING (-74.4424069 40.4969077, -74.4424303 40.49702)",,,,,,,,0.0
"[1036263554, 639551538]",secondary,Albany Street,True,False,134.6117316965105,"LINESTRING (-74.4424069 40.4969077, -74.4422513 40.4969188, -74.4417666 40.4969755, -74.4410214 40.4970627, -74.4409818 40.4970795, -74.4408545 40.4971338)",NJ 27;CR 514,,2,40 mph,,,,0.0
1286669075,residential,Neilson Street,False,False,78.70028493305823,"LINESTRING (-74.4424069 40.4969077, -74.4423901 40.4968015, -74.4422746 40.4962589, -74.442264 40.4962084)",,,3,,,,,0.0
11672279,residential,Kirkpatrick Street,False,False,232.13179364022574,"LINESTRING (-74.446264 40.4926308, -74.4462718 40.4927045, -74.4462774 40.4927581, -74.4463158 40.4929396, -74.4463997 40.4933365, -74.4464273 40.493467, -74.4464316 40.4934869, -74.446527 40.4939244, -74.4465353 40.4939701, -74.4465419 40.494006)",,,,,,,,1.0
56082236,residential,New Street,False,True,111.37190370491273,"LINESTRING (-74.446264 40.4926308, -74.446227 40.4926262, -74.4460054 40.4925984, -74.4451222 40.4924746, -74.4449679 40.4924531)",,,,,,,,0.0
1425589280,residential,New Street,False,False,118.61038006486982,"LINESTRING (-74.446264 40.4926308, -74.4464125 40.4926509, -74.4475587 40.4928065, -74.447645 40.4928174)",,,,,,,,0.0
11658757,residential,Manor Court,True,False,73.99320297849285,"LINESTRING (-74.413162 40.486896, -74.4131347 40.4869344, -74.4130234 40.4870909, -74.4129324 40.4871871, -74.4128332 40.4872697, -74.4126462 40.4874289)",,,,,,,,0.0
574774358,residential,Manor Court,False,False,71.64231682421432,"LINESTRING (-74.413162 40.486896, -74.4133516 40.4866781, -74.4136295 40.4863587)",,,,,,,,0.0
23579050,tertiary,Hamilton Street,False,False,144.93004656301034,"LINESTRING (-74.4581057 40.4961252, -74.4586758 40.4960968)",CR 514,,,,,,,4.0
"[11650336, 639294140, 639294141]",residential,Bridge Street,False,False,302.6220075798073,"LINESTRING (-74.4581057 40.4961252, -74.458102 40.4960534, -74.4580767 40.4955616, -74.4581551 40.4953391, -74.4583114 40.4951027, -74.4589354 40.4944802, -74.4589741 40.4944012, -74.4590635 40.4942184, -74.4591345 40.4940734, -74.4591562 40.494029, -74.4591475 40.4939739, -74.4591455 40.493961, -74.4591348 40.4938931, -74.4590755 40.4936355)",,,,,,,,0.0
23579050,tertiary,Hamilton Street,False,True,148.17706056369124,"LINESTRING (-74.4581057 40.4961252, -74.4579124 40.4961352, -74.4576112 40.4961497, -74.4575228 40.4961539)",CR 514,,,,,,,4.0
574009698,residential,Parkview Drive,False,False,7.645980289024669,"LINESTRING (-74.4661146 40.5059517, -74.4660598 40.505897)",,,,,,,,0.0
752132313,primary,Landing Lane,True,False,61.612903143636274,"LINESTRING (-74.4661146 40.5059517, -74.4661813 40.5059297, -74.466356 40.5058722, -74.4667142 40.5057993, -74.4668063 40.505782)",CR 609,,2,,,,,0.0
11651052,residential,,False,True,41.05149538227025,"LINESTRING (-74.4321148 40.4780671, -74.4321278 40.4781544, -74.432168 40.4783602, -74.4321819 40.4784327)",,,,,,,,0.0
56082238,secondary,Route 18 Service Road,True,False,31.852268415371576,"LINESTRING (-74.4349729 40.4881243, -74.4350827 40.4881841, -74.4351652 40.4882306, -74.4352745 40.4882958)",,,2,45 mph,,,,0.0
547855627,secondary_link,,True,False,30.258184418086717,"LINESTRING (-74.4349729 40.4881243, -74.4350023 40.4882106, -74.4350105 40.4882335, -74.4350109 40.4882496, -74.4350066 40.4882695, -74.4349968 40.4882892, -74.4349823 40.4883074, -74.4349644 40.4883223, -74.4349425 40.4883371, -74.4349016 40.4883592)",,,1,,,,,0.0
11650661,unclassified,Vorhees Street,False,False,334.7383878083634,"LINESTRING (-74.4349016 40.4883592, -74.4348714 40.4883626, -74.4348412 40.4883614, -74.4348089 40.4883581, -74.4347732 40.4883484, -74.434742 40.488337, -74.434702 40.4883175, -74.4346668 40.4882978, -74.4336715 40.4877317, -74.4335263 40.4876584, -74.4333356 40.4875829, -74.4331495 40.4875232, -74.4330282 40.4874798, -74.4329537 40.4874523, -74.432927 40.4874433, -74.432703 40.4873676, -74.4319794 40.4871835, -74.431587 40.4871081, -74.4313853 40.4870693)",,,2,,,,,0.0
547855629,secondary_link,,True,False,32.41396582941741,"LINESTRING (-74.4349016 40.4883592, -74.4349849 40.4883484, -74.4350291 40.4883426, -74.435067 40.4883331, -74.4350968 40.4883247, -74.4351236 40.4883178, -74.4351476 40.4883135, -74.4351838 40.488306, -74.4352259 40.4882997, -74.4352745 40.4882958)",,,1,,,,,0.0
473077261,motorway_link,,True,False,443.6636087318527,"LINESTRING (-74.4550511 40.5069458, -74.4556604 40.5070876, -74.456046 40.5071893, -74.4564376 40.507301, -74.4566551 40.5073545, -74.4567602 40.5073804, -74.4569855 40.5074287, -74.4571872 40.5074419, -74.4572956 40.5074503, -74.4574507 40.5074473, -74.4576409 40.5074314, -74.457824 40.507404, -74.458357 40.507319, -74.4584954 40.5072991, -74.4587344 40.5072664, -74.4589015 40.5072469, -74.459022 40.5072371, -74.4592396 40.5072437, -74.4594384 40.5072606, -74.4598777 40.5072841, -74.4601672 40.5072759)",,,,,,,,0.0
11663150,residential,Comstock Street,False,False,300.37767370823116,"LINESTRING (-74.4415854 40.4808529, -74.4431788 40.4818089)",,,,,,,,1.5
11650800,residential,,False,False,280.90244541386977,"LINESTRING (-74.4415854 40.4808529, -74.440928 40.480454, -74.4408079 40.4803669, -74.4406856 40.4802548, -74.440635 40.48021, -74.440566 40.480164, -74.4406219 40.4801081, -74.4406923 40.480019, -74.4407551 40.4799411, -74.4407991 40.4798266, -74.440825 40.479683, -74.4409149 40.4795868, -74.441046 40.4794415, -74.4410905 40.4793593, -74.4410811 40.479308, -74.4410565 40.4792589, -74.4409659 40.4791719, -74.4406096 40.4789387)",,,,,,,,0.0
61260961,residential,Nichol Avenue,False,False,78.9755021921629,"LINESTRING (-74.4415854 40.4808529, -74.4418678 40.4805855, -74.4421793 40.4803049)",,,,,,,,0.0
61260961,residential,Nichol Avenue,False,True,79.49617613343,"LINESTRING (-74.4415854 40.4808529, -74.4413258 40.4811155, -74.441036 40.4813884, -74.4410093 40.4814176)",,,,,,,,0.0
11650800,residential,,False,True,280.90244541386977,"LINESTRING (-74.4406096 40.4789387, -74.4409659 40.4791719, -74.4410565 40.4792589, -74.4410811 40.479308, -74.4410905 40.4793593, -74.441046 40.4794415, -74.4409149 40.4795868, -74.440825 40.479683, -74.4407991 40.4798266, -74.4407551 40.4799411, -74.4406923 40.480019, -74.4406219 40.4801081, -74.440566 40.480164, -74.440635 40.48021, -74.4406856 40.4802548, -74.4408079 40.4803669, -74.440928 40.480454, -74.4415854 40.4808529)",,,,,,,,0.0
"[11671524, 1078128380]",residential,Reservoir Avenue,False,"[False, True]",26.668934020301855,"LINESTRING (-74.4406724 40.4788921, -74.440807 40.478747, -74.440852 40.478695)",,,,,,,,0.0
11650838,residential,Paulus Boulevard West,False,False,56.81635079477263,"LINESTRING (-74.4229846 40.4847617, -74.422879 40.4851529, -74.4228452 40.4852615)",,,3,25 mph,,,,0.0
1369816126,residential,Taylor Drive,False,False,30.0231553070438,"LINESTRING (-74.4229846 40.4847617, -74.4231349 40.4847655, -74.423234 40.4847683, -74.4233394 40.4847707)",,,2,25 mph,,,,0.0
1369816127,residential,Taylor Drive,False,True,182.1656741568383,"LINESTRING (-74.4229846 40.4847617, -74.4227659 40.4847596, -74.4226599 40.4847555, -74.422557 40.4847482, -74.4224496 40.4847391, -74.4223376 40.4847265, -74.4222358 40.4847119, -74.422137 40.4846928, -74.4220086 40.4846628, -74.4218599 40.484624, -74.420909 40.484371)",,,2,25 mph,,,,0.0
11651028,residential,,False,False,76.94926628045589,"LINESTRING (-74.465638 40.485651, -74.466185 40.485098)",,,,,,,,0.0
"[11664537, 11660282]",residential,"['Curtis Place', 'Lufberry Avenue']",True,False,159.23434738532285,"LINESTRING (-74.465638 40.485651, -74.465045 40.485302, -74.464905 40.48522, -74.464889 40.48519, -74.464889 40.485156, -74.465445 40.484648)",,,,,,,,0.0
11651028,residential,,False,False,76.02245787235066,"LINESTRING (-74.466185 40.485098, -74.466726 40.484552)",,,,,,,,0.0
11651028,residential,,False,True,76.94926628045589,"LINESTRING (-74.466185 40.485098, -74.465638 40.485651)",,,,,,,,0.0
639270504,residential,Mitchell Avenue,False,False,75.68344838417724,"LINESTRING (-74.466185 40.485098, -74.466884 40.485523)",,,,,,,,0.0
639270504,residential,Mitchell Avenue,False,True,80.12796320199091,"LINESTRING (-74.466185 40.485098, -74.465445 40.484648)",,,,,,,,0.0
11651028,residential,,False,True,76.02245787235066,"LINESTRING (-74.466726 40.484552, -74.466185 40.485098)",,,,,,,,0.0
11662002,residential,Quentin Avenue,False,False,74.81541625334911,"LINESTRING (-74.466726 40.484552, -74.467415 40.484974)",,,,,,,,0.0
11662002,residential,Quentin Avenue,False,True,77.69444562842857,"LINESTRING (-74.466726 40.484552, -74.466491 40.484408, -74.4661329 40.4841962, -74.466004 40.48412)",,,,,,,,0.0
11660724,residential,Janine Place,False,True,116.16356781894162,"LINESTRING (-74.4776041 40.4737177, -74.4777539 40.4738047, -74.4778753 40.4738753, -74.4786955 40.4743518)",,,,,,,,0.0
"[11658043, 836485594, 836485595]",residential,Industrial Drive,False,True,196.15031718764453,"LINESTRING (-74.4804573 40.4762503, -74.4805679 40.4762471, -74.4806447 40.4762624, -74.4807248 40.4762879, -74.4811811 40.4765182, -74.4813879 40.4766221, -74.4824098 40.4771653)",,,,,,,,0.0
"[11674280, 844107408]",residential,Seminary Place,True,False,296.5077402575181,"LINESTRING (-74.4464195 40.5021944, -74.4464598 40.5021809, -74.4464995 40.5021634, -74.4472716 40.5017643, -74.4473384 40.5017325, -74.4475946 40.5016103, -74.4476646 40.5015769, -74.447788 40.501518, -74.4478504 40.5014869, -74.4481005 40.5013621, -74.4481999 40.5013125, -74.4484877 40.5011689, -74.4486123 40.5011067, -74.4486266 40.5010995, -74.4488436 40.5009912, -74.4489279 40.5009491, -74.4489928 40.5009107, -74.4492457 40.5007805, -74.4493456 40.5007265)",,,1,25 mph,,,,0.0
374622077,tertiary,George Street,False,False,644.478783031966,"LINESTRING (-74.4464195 40.5021944, -74.4465822 40.5024891, -74.4466064 40.5025331, -74.4466313 40.5025736, -74.4466639 40.5026166, -74.4466975 40.5026569, -74.4467307 40.5026917, -74.4467725 40.5027293, -74.4468151 40.5027625, -74.4468605 40.5027962, -74.4469055 40.502825, -74.4469567 40.5028534, -74.4471807 40.5029764, -74.4472926 40.5030398, -74.4475136 40.5031649, -74.4477579 40.5033018)",CR 672,,2,25 mph,,,,5.5
"[1286669072, 374622077]",tertiary,George Street,False,True,1080.3897874026466,"LINESTRING (-74.4464195 40.5021944, -74.4462885 40.501961, -74.4461032 40.5016012, -74.4459125 40.5012297, -74.4456205 40.5006609, -74.4454253 40.5002781, -74.4452324 40.4998999, -74.4451718 40.4997835)",CR 672,,2,25 mph,,,,5.5
11661816,tertiary,George Street,False,True,924.0931903334808,"LINESTRING (-74.436921 40.4853214, -74.4368333 40.4852759, -74.4367731 40.4852417, -74.4367407 40.485222, -74.4364508 40.4850582, -74.4361969 40.4849227, -74.435969 40.484801, -74.4358237 40.4847087, -74.4357139 40.484639, -74.4348633 40.4840987, -74.4346165 40.4839681)",NJ 172;CR 527,,2,,,,,5.5
11677352,residential,Nichol Avenue,False,False,74.92305111805851,"LINESTRING (-74.436921 40.4853214, -74.4369838 40.4852617, -74.4373764 40.4848885, -74.4374299 40.4848377, -74.4374745 40.4847953)",,,,,,,,0.0
182887242,residential,Chapel Drive,False,True,141.85451996125087,"LINESTRING (-74.436921 40.4853214, -74.4368479 40.4854017, -74.4364137 40.4858238, -74.4361344 40.4860832, -74.4361 40.4861169, -74.4358814 40.4863222)",,,,,,,,0.0
1203018404,tertiary,George Street,False,False,645.5788814210377,"LINESTRING (-74.436921 40.4853214, -74.4370115 40.4853747, -74.4374717 40.4856032, -74.4377557 40.4857442, -74.4386332 40.4861579)",NJ 172;CR 527,,2,,,,,5.5
331768367,residential,Clifton Avenue,False,True,162.74457583667686,"LINESTRING (-74.4195861 40.4837678, -74.4196657 40.4837268, -74.4197156 40.4836773, -74.4199435 40.4833863, -74.4202162 40.4830828, -74.4207266 40.4825971)",,,2,,,,,0.0
11660244,residential,Cotter Drive,False,True,168.53985842081758,"LINESTRING (-74.4228793 40.4831284, -74.4227806 40.4830736, -74.4217569 40.4818828)",,,2,,,,,0.0
11669648,residential,Redmond Street,False,True,177.08953826141058,"LINESTRING (-74.4504464 40.4926776, -74.4500636 40.4924453, -74.4488657 40.4917471, -74.448792 40.4917013)",,,,,,,,0.0
"[608811380, 608811381]",residential,Railroad Avenue,True,False,81.62616299487462,"LINESTRING (-74.4504464 40.4926776, -74.4499806 40.4931142, -74.4497576 40.4930864)",,,,,,,,0.0
47286664,trunk_link,,True,False,82.1485881926782,"LINESTRING (-74.4177413 40.48377, -74.4174794 40.483938, -74.4174457 40.4839597, -74.4173844 40.4839903, -74.4173162 40.4840152, -74.4172386 40.4840373, -74.4171624 40.4840519, -74.4171135 40.4840595, -74.4170123 40.4840673, -74.4169386 40.4840685, -74.4168898 40.4840682)",,,1,,,,,0.0
1054232754,trunk,,True,False,162.90079348509747,"LINESTRING (-74.4177413 40.48377, -74.416977 40.4846439, -74.4166662 40.4849855)",US 1,,3,50 mph,,,,0.0
11677495,tertiary,Georges Road,False,True,14.988489294216944,"LINESTRING (-74.4455544 40.479536, -74.44543 40.479632)",,,,,,,,0.0
11668118,residential,Howard Street,False,False,160.4438059524241,"LINESTRING (-74.4455544 40.479536, -74.4463406 40.4800185, -74.4470307 40.4804421)",,,,,,,,0.0
11677495,tertiary,Georges Road,False,False,78.72152265737094,"LINESTRING (-74.4455544 40.479536, -74.4458708 40.4792319, -74.4458917 40.4792117, -74.4461319 40.4789808)",,,,,,,,0.0
11665980,residential,Jones Avenue,False,False,54.79682796842503,"LINESTRING (-74.4386332 40.4861579, -74.4386756 40.4861162, -74.438839 40.4859556, -74.4390391 40.4857739)",,,,,,,,0.0
1203018404,tertiary,George Street,False,False,174.08618673073786,"LINESTRING (-74.4386332 40.4861579, -74.4388226 40.4862532, -74.4390914 40.4863878)",NJ 172;CR 527,,2,,,,,5.5
1203018404,tertiary,George Street,False,True,645.5788814210379,"LINESTRING (-74.4386332 40.4861579, -74.4377557 40.4857442, -74.4374717 40.4856032, -74.4370115 40.4853747, -74.436921 40.4853214)",NJ 172;CR 527,,2,,,,,5.5
11677720,residential,Jules Lane,False,True,189.025986037434,"LINESTRING (-74.4818645 40.4739779, -74.4818182 40.4738975, -74.48175 40.4738243, -74.4815294 40.4736962, -74.4811705 40.4734878, -74.4810438 40.4734143, -74.4810139 40.4733968, -74.4803847 40.4730293, -74.4801591 40.4729006)",,,,,,,,0.0
11669655,residential,Connector Way,False,True,63.06245748665648,"LINESTRING (-74.4497576 40.4930864, -74.4497431 40.4931632, -74.4497328 40.493218, -74.4497184 40.4932529, -74.4496907 40.4932843, -74.4495074 40.4934548, -74.4494904 40.4934881, -74.4494831 40.4935199, -74.4494861 40.4935345, -74.4494977 40.4935906)",,,,,,,,0.0
61260969,residential,New Street,False,True,181.13317143069077,"LINESTRING (-74.4497576 40.4930864, -74.4483602 40.4929088, -74.4483221 40.4929039, -74.4477887 40.4928361, -74.447645 40.4928174)",,,,,,,,0.0
11663716,residential,Paulus Boulevard,False,False,96.24110471936572,"LINESTRING (-74.4207641 40.4852465, -74.4206142 40.4858026, -74.4205307 40.4860936)",,,2,,,,,0.0
11653564,residential,,False,False,29.65590234268121,"LINESTRING (-74.4414981 40.477285, -74.441237 40.477107)",,,,,,,,0.0
845749085,residential,Conger Avenue,False,False,70.81212730760281,"LINESTRING (-74.4414981 40.477285, -74.4409838 40.4777875)",,,,,,,,0.0
11668078,residential,Brush Avenue,False,False,54.4850024273254,"LINESTRING (-74.4414981 40.477285, -74.441906 40.477527, -74.441943 40.477533, -74.442032 40.477535)",,,,,,,,0.0
11653564,residential,,False,True,29.65590234268121,"LINESTRING (-74.441237 40.477107, -74.4414981 40.477285)",,,,,,,,0.0
1165362605,secondary,French Street,False,False,44.871397860129186,"LINESTRING (-74.4588128 40.4904546, -74.4589271 40.4904164)",NJ 27;CR 644,,,40 mph,,,,6.5
1165362605,secondary,French Street,False,True,111.383610382304,"LINESTRING (-74.4588128 40.4904546, -74.4585241 40.4905403)",NJ 27;CR 644,,,40 mph,,,,6.5
11670501,residential,Bowser Road,False,True,111.74618460910376,"LINESTRING (-74.4050202 40.4876054, -74.4052213 40.4876506, -74.405358 40.4876552, -74.4054652 40.4876428, -74.4055917 40.4876146, -74.405719 40.4875718, -74.4057974 40.4875196, -74.4060328 40.4872902, -74.4060823 40.4872167)",,,,,,,,0.0
1128133804,residential,Park Boulevard,False,True,74.7280146076501,"LINESTRING (-74.461418 40.500353, -74.461423 40.500403, -74.461412 40.500453, -74.461294 40.500615, -74.4610274 40.5009435)",,,,,,,,0.0
11668120,residential,Howard Street,False,False,172.63980060865407,"LINESTRING (-74.450221 40.4823893, -74.4503086 40.4824421, -74.4517693 40.483323, -74.4518205 40.4833539)",,,,,,,,0.0
375631268,residential,Remsen Avenue,False,False,678.939524286753,"LINESTRING (-74.450221 40.4823893, -74.4502817 40.4823318, -74.450812 40.481829)",,,,,,,,15.0
375631268,residential,Remsen Avenue,False,True,679.0948379214501,"LINESTRING (-74.450221 40.4823893, -74.4500033 40.4825895, -74.4499331 40.4826541, -74.4496876 40.4828799, -74.449619 40.482943)",,,,,,,,15.0
11656187,residential,Stone Street,False,False,17.080856905667282,"LINESTRING (-74.4536512 40.4998586, -74.4536493 40.4998309, -74.4536406 40.4997052)",,,,,,,,0.0
11656187,residential,Stone Street,False,True,168.387629075476,"LINESTRING (-74.4536512 40.4998586, -74.4535919 40.4998917, -74.4531047 40.5001632, -74.452567 40.500463, -74.4521519 40.5007017, -74.452073 40.500747, -74.452051 40.50076)",,,,,,,,0.0
11676347,residential,Wyckoff Street,True,False,77.21060661334465,"LINESTRING (-74.4536512 40.4998586, -74.4536972 40.4999029, -74.4541629 40.5003512, -74.4542172 40.5004035)",,,,,,,,0.0
280040227,primary,George Street,False,False,1231.768413067261,"LINESTRING (-74.4601672 40.5072759, -74.4613048 40.5074261, -74.4617186 40.5074734, -74.4623512 40.507551, -74.4629601 40.5076278, -74.4635222 40.5076676, -74.4638052 40.5076876, -74.4639044 40.5076946, -74.4639571 40.5076889, -74.4640076 40.5076779)",(672),,2,,,,,5.5
"[972928262, 23579166]",primary,George Street,False,True,1580.416258035138,"LINESTRING (-74.4601672 40.5072759, -74.4576368 40.5069367, -74.4564373 40.5067711, -74.455914 40.506693, -74.4555421 40.506611, -74.4554488 40.5065904, -74.455293 40.5065239)",(672),,2,,,,,5.5
608840501,residential,Wyckoff Street,False,True,72.43322033013536,"LINESTRING (-74.4576094 40.5037419, -74.4571493 40.5032763, -74.4570931 40.5032221)",,,,,,,,0.0
1057634800,trunk,,True,False,270.56222568270624,"LINESTRING (-74.4198944 40.4813015, -74.4197318 40.4814958, -74.4194114 40.4818568, -74.4190917 40.4822247, -74.4187714 40.482587, -74.4184549 40.4829479, -74.4181213 40.4833267)",US 1,,3,50 mph,,,,0.0
"[1369795331, 1165551724, 47286654]",trunk_link,,True,False,392.4855564505026,"LINESTRING (-74.4198944 40.4813015, -74.4196747 40.4814419, -74.4195973 40.4814976, -74.4195204 40.4815497, -74.4194418 40.4815976, -74.4193542 40.4816417, -74.4192576 40.4816838, -74.4191644 40.4817193, -74.4190597 40.4817527, -74.418949 40.4817822, -74.4188465 40.4818059, -74.4187391 40.4818244, -74.4186294 40.4818371, -74.4185108 40.4818461, -74.4184143 40.481849, -74.4181901 40.4818465, -74.4181092 40.4818465, -74.4180361 40.4818495, -74.4179594 40.4818578, -74.4178937 40.4818707, -74.4178182 40.4818914, -74.4177507 40.4819163, -74.4176889 40.481945, -74.41763 40.4819781, -74.4175769 40.4820139, -74.4172511 40.4822624, -74.4171838 40.4823077, -74.4171146 40.4823461, -74.417037 40.4823849, -74.4169478 40.4824227, -74.4168572 40.4824544, -74.4167595 40.4824803, -74.4166633 40.4825008, -74.416565 40.4825169, -74.416467 40.4825265, -74.4163744 40.4825307, -74.4163094 40.4825285, -74.4162348 40.4825246, -74.416076 40.4825099, -74.415753 40.4825407)",,,1,,,,,0.0
11657516,residential,Hale Street,False,False,551.8092871165549,"LINESTRING (-74.4410093 40.4814176, -74.442595 40.482354)",,,,,,,,4.5
473086376,residential,Nichol Avenue,False,True,27.95049175759315,"LINESTRING (-74.4410093 40.4814176, -74.4407971 40.4816103)",,,,,,,,0.0
61260961,residential,Nichol Avenue,False,False,79.49617613343,"LINESTRING (-74.4410093 40.4814176, -74.441036 40.4813884, -74.4413258 40.4811155, -74.4415854 40.4808529)",,,,,,,,0.0
55858548,secondary,French Street,False,False,922.0596582747554,"LINESTRING (-74.4595377 40.4899299, -74.4597271 40.4898473, -74.4599059 40.4897865, -74.4600282 40.4897546, -74.4600879 40.4897391, -74.4602332 40.4897125, -74.4602848 40.489703, -74.4607465 40.489644, -74.4608287 40.4896335, -74.4620169 40.4894816)",NJ 27,,,40 mph,,,,6.5
